"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWh1 Loc1_P [EG05_018]","GWh1 Loc8_P [EG05_018]","GWh1 Loc10_P [EG05_018]","GWh1 Loc4_P [EG05_018]"
         392,      -65.483330,         38.8089,         35.9714,         42.2559,         40.4115
         393,      -65.466667,         38.8089,         35.9714,         42.2559,         40.4115
         394,      -65.449997,         38.8089,         35.9714,         42.2559,         40.4115
         395,      -65.433334,         38.8089,         35.9714,         42.2559,         40.4115
         396,      -65.416664,         38.8089,         35.9714,         42.2559,         40.4115
         397,      -65.400002,         38.8089,         35.9714,         42.2559,         40.4115
         398,      -65.383331,         38.8089,         35.9714,         42.2559,         40.4115
         399,      -65.366669,         38.8089,         35.9714,         42.2559,         40.4115
         400,      -65.349998,         38.8089,         35.9714,         42.2559,         40.4115
         401,      -65.333336,         38.8089,         35.9714,         42.2559,         40.4115
         402,      -65.316666,         38.8089,         35.9714,         42.2559,         40.4115
         403,      -65.300003,         38.8089,         35.9714,         42.2559,         40.4115
         404,      -65.283333,         38.8089,         35.9714,         42.2559,         40.4115
         405,      -65.266670,         38.8089,         35.9714,         42.2559,         40.4115
         406,      -65.250000,         38.8089,         35.9714,         42.2559,         40.4115
         407,      -65.233330,         38.8089,         35.9714,         42.2559,         40.4115
         408,      -65.216667,         38.8089,         35.9714,         42.2559,         40.4115
         409,      -65.199997,         38.8089,         35.9714,         42.2559,         40.4115
         410,      -65.183334,         38.8089,         35.9714,         42.2559,         40.4115
         411,      -65.166664,         38.8089,         35.9714,         42.2559,         40.4115
         412,      -65.150002,         38.8089,         35.9714,         42.2559,         40.4115
         413,      -65.133331,         38.8089,         35.9714,         42.2559,         40.4115
         414,      -65.116669,         38.8089,         35.9714,         42.2559,         40.4115
         415,      -65.099998,         38.8089,         35.9714,         42.2559,         40.4115
         416,      -65.083336,         38.8089,         35.9714,         42.2559,         40.4115
         417,      -65.066666,         38.8089,         35.9714,         42.2559,         40.4115
         418,      -65.050003,         38.8089,         35.9714,         42.2559,         40.4115
         419,      -65.033333,         38.8089,         35.9714,         42.2559,         40.4115
         420,      -65.016670,         38.8089,         35.9714,         42.2559,         40.4115
         421,      -65.000000,         38.8089,         35.9714,         42.2559,         40.4115
         422,      -64.983330,         38.8089,         35.9714,         42.2559,         40.4115
         423,      -64.966667,         38.8089,         35.9714,         42.2559,         40.4115
         424,      -64.949997,         38.8089,         35.9714,         42.2559,         40.4115
         425,      -64.933334,         38.8089,         35.9714,         42.2559,         40.4115
         426,      -64.916664,         38.8089,         35.9714,         42.2559,         40.4115
         427,      -64.900002,         38.8089,         35.9714,         42.2559,         40.4115
         428,      -64.883331,         38.8089,         35.9714,         42.2559,         40.4115
         429,      -64.866669,         38.8089,         35.9714,         42.2559,         40.4115
         430,      -64.849998,         38.8089,         35.9714,         42.2559,         40.4115
         431,      -64.833336,         38.8089,         35.9714,         42.2559,         40.4115
         432,      -64.816666,         38.8089,         35.9714,         42.2559,         40.4115
         433,      -64.800003,         38.8089,         35.9714,         42.2559,         40.4115
         434,      -64.783333,         38.8089,         35.9714,         42.2559,         40.4115
         435,      -64.766670,         38.8089,         35.9714,         42.2559,         40.4115
         436,      -64.750000,         38.8089,         35.9714,         42.2559,         40.4115
         437,      -64.733330,         38.8089,         35.9714,         42.2559,         40.4115
         438,      -64.716667,         38.8089,         35.9714,         42.2559,         40.4115
         439,      -64.699997,         38.8089,         35.9714,         42.2559,         40.4115
         440,      -64.683334,         38.8089,         35.9714,         42.2559,         40.4115
         441,      -64.666664,         38.8089,         35.9714,         42.2559,         40.4115
         442,      -64.650002,         38.8089,         35.9714,         42.2559,         40.4115
         443,      -64.633331,         38.8089,         35.9714,         42.2559,         40.4115
         444,      -64.616669,         38.8089,         35.9714,         42.2559,         40.4115
         445,      -64.599998,         38.8089,         35.9714,         42.2559,         40.4115
         446,      -64.583336,         38.8089,         35.9714,         42.2559,         40.4115
         447,      -64.566666,         38.8089,         35.9714,         42.2559,         40.4115
         448,      -64.550003,         38.8089,         35.9714,         42.2559,         40.4115
         449,      -64.533333,         38.8089,         35.9714,         42.2559,         40.4115
         450,      -64.516670,         38.8089,         35.9714,         42.2559,         40.4115
         451,      -64.500000,         38.8089,         35.9714,         42.2559,         40.4115
         452,      -64.483330,         38.8089,         35.9714,         42.2559,         40.4115
         453,      -64.466667,         38.8089,         35.9714,         42.2559,         40.4115
         454,      -64.449997,         38.8089,         35.9714,         42.2559,         40.4115
         455,      -64.433334,         38.8089,         35.9714,         42.2559,         40.4115
         456,      -64.416664,         38.8089,         35.9714,         42.2559,         40.4115
         457,      -64.400002,         38.8089,         35.9714,         42.2559,         40.4115
         458,      -64.383331,         38.8089,         35.9714,         42.2559,         40.4115
