"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWd1 Loc1_P [EG05_018]","GWd1 Loc8_P [EG05_018]","GWd1 Loc10_P [EG05_018]","GWd1 Loc4_P [EG05_018]"
        2725,      -26.599998,          0.0000,          0.0000,  0.000    ,          0.1986
        2726,      -26.583332,          0.0000,          0.0000,  0.000    ,          0.1986
        2727,      -26.566666,          0.0000,          0.0000,  0.000    ,          0.1986
        2728,      -26.549999,          0.0000,          0.0000,  0.000    ,          0.1986
        2729,      -26.533333,          0.0000,          0.0000,  0.000    ,          0.1986
        2730,      -26.516666,          0.0000,          0.0000,  0.000    ,          0.1986
        2731,      -26.500000,          0.0000,          0.0000,  0.000    ,          0.1986
        2732,      -26.483334,          0.0000,          0.0000,  0.000    ,          0.1986
        2733,      -26.466667,          0.0000,          0.0000,  0.000    ,          0.1986
        2734,      -26.450001,          0.0000,          0.0000,  0.000    ,          0.1986
        2735,      -26.433334,          0.0000,          0.0000,  0.000    ,          0.1986
        2736,      -26.416668,          0.0000,          0.0000,  0.000    ,          0.1986
        2737,      -26.400002,          0.0000,          0.0000,  0.000    ,          0.1986
        2738,      -26.383335,          0.0000,          0.0000,  0.000    ,          0.1986
        2739,      -26.366665,          0.0000,          0.0000,  0.000    ,          0.1986
        2740,      -26.349998,          0.0000,          0.0000,  0.000    ,          0.1986
        2741,      -26.333332,          0.0000,          0.0000,  0.000    ,          0.1986
        2742,      -26.316666,          0.0000,          0.0000,  0.000    ,          0.1986
        2743,      -26.299999,          0.0000,          0.0000,  0.000    ,          0.1986
        2744,      -26.283333,          0.0000,          0.0000,  0.000    ,          0.1986
        2745,      -26.266666,          0.0000,          0.0000,  0.000    ,          0.1986
        2746,      -26.250000,          0.0000,          0.0000,  0.000    ,          0.1986
        2747,      -26.233334,          0.0000,          0.0000,  0.000    ,          0.1986
        2748,      -26.216667,          0.0000,          0.0000,  0.000    ,          0.1986
        2749,      -26.200001,          0.0000,          0.0000,  0.000    ,          0.1986
        2750,      -26.183334,          0.0000,          0.0000,  0.000    ,          0.1986
        2751,      -26.166668,          0.0000,          0.0000,  0.000    ,          0.1986
        2752,      -26.150002,          0.0000,          0.0000,  0.000    ,          0.1986
        2753,      -26.133335,          0.0000,          0.0000,  0.000    ,          0.1986
        2754,      -26.116665,          0.0000,          0.0000,  0.000    ,          0.1986
        2755,      -26.099998,          0.0000,          0.0000,  0.000    ,          0.1986
        2756,      -26.083332,          0.0000,          0.0000,  0.000    ,          0.1986
        2757,      -26.066666,          0.0000,          0.0000,  0.000    ,          0.1986
        2758,      -26.049999,          0.0000,          0.0000,  0.000    ,          0.1986
        2759,      -26.033333,          0.0000,          0.0000,  0.000    ,          0.1986
        2760,      -26.016666,          0.0000,          0.0000,  0.000    ,          0.1986
        2761,      -26.000000,          0.0000,          0.0000,  0.000    ,          0.1986
        2762,      -25.983334,          0.0000,          0.0000,  0.000    ,          0.1986
        2763,      -25.966667,          0.0000,          0.0000,  0.000    ,          0.1986
        2764,      -25.950001,          0.0000,          0.0000,  0.000    ,          0.1986
        2765,      -25.933334,          0.0000,          0.0000,  0.000    ,          0.1986
        2766,      -25.916668,          0.0000,          0.0000,  0.000    ,          0.1986
        2767,      -25.900002,          0.0000,          0.0000,  0.000    ,          0.1986
        2768,      -25.883335,          0.0000,          0.0000,  0.000    ,          0.1985
        2769,      -25.866665,          0.0000,          0.0000,  0.000    ,          0.1985
        2770,      -25.849998,          0.0000,          0.0000,  0.000    ,          0.1985
        2771,      -25.833332,          0.0000,          0.0000,  0.000    ,          0.1985
        2772,      -25.816666,          0.0000,          0.0000,  0.000    ,          0.1985
        2773,      -25.799999,          0.0000,          0.0000,  0.000    ,          0.1985
        2774,      -25.783333,          0.0000,          0.0000,  0.000    ,          0.1985
        2775,      -25.766666,          0.0000,          0.0000,  0.000    ,          0.1985
        2776,      -25.750000,          0.0000,          0.0000,  0.000    ,          0.1985
        2777,      -25.733334,          0.0000,          0.0000,  0.000    ,          0.1985
        2778,      -25.716667,          0.0000,          0.0000,  0.000    ,          0.1985
        2779,      -25.700001,          0.0000,          0.0000,  0.000    ,          0.1985
        2780,      -25.683334,          0.0000,          0.0000,  0.000    ,          0.1985
        2781,      -25.666668,          0.0000,          0.0000,  0.000    ,          0.1985
        2782,      -25.650002,          0.0000,          0.0000,  0.000    ,          0.1985
        2783,      -25.633335,          0.0000,          0.0000,  0.000    ,          0.1985
        2784,      -25.616665,          0.0000,          0.0000,  0.000    ,          0.1985
        2785,      -25.599998,          0.0000,          0.0000,  0.000    ,          0.1985
        2786,      -25.583332,          0.0000,          0.0000,  0.000    ,          0.1985
        2787,      -25.566666,          0.0000,          0.0000,  0.000    ,          0.1985
        2788,      -25.549999,          0.0000,          0.0000,  0.000    ,          0.1985
        2789,      -25.533333,          0.0000,          0.0000,  0.000    ,          0.1985
        2790,      -25.516666,          0.0000,          0.0000,  0.000    ,          0.1985
        2791,      -25.500000,          0.0000,          0.0000,  0.000    ,          0.1985
        2792,      -25.483334,          0.0000,          0.0000,  0.000    ,          0.1985
        2793,      -25.466667,          0.0000,          0.0000,  0.000    ,          0.1985
        2794,      -25.450001,          0.0000,          0.0000,  0.000    ,          0.1985
        2795,      -25.433334,          0.0000,          0.0000,  0.000    ,          0.1985
        2796,      -25.416668,          0.0000,          0.0000,  0.000    ,          0.1985
        2797,      -25.400002,          0.0000,          0.0000,  0.000    ,          0.1984
        2798,      -25.383335,          0.0000,          0.0000,  0.000    ,          0.1984
        2799,      -25.366665,          0.0000,          0.0000,  0.000    ,          0.1984
        2800,      -25.349998,          0.0000,          0.0000,  0.000    ,          0.1984
        2801,      -25.333332,          0.0000,          0.0000,  0.000    ,          0.1984
        2802,      -25.316666,          0.0000,          0.0000,  0.000    ,          0.1984
        2803,      -25.299999,          0.0000,          0.0000,  0.000    ,          0.1984
        2804,      -25.283333,          0.0000,          0.0000,  0.000    ,          0.1984
        2805,      -25.266666,          0.0000,          0.0000,  0.000    ,          0.1984
        2806,      -25.250000,          0.0000,          0.0000,  0.000    ,          0.1984
        2807,      -25.233334,          0.0000,          0.0000,  0.000    ,          0.1984
        2808,      -25.216667,          0.0000,          0.0000,  0.000    ,          0.1984
        2809,      -25.200001,          0.0000,          0.0000,  0.000    ,          0.1984
        2810,      -25.183334,          0.0000,          0.0000,  0.000    ,          0.1984
        2811,      -25.166668,          0.0000,          0.0000,  0.000    ,          0.1984
        2812,      -25.150002,          0.0000,          0.0000,  0.000    ,          0.1984
        2813,      -25.133335,          0.0000,          0.0000,  0.000    ,          0.1984
        2814,      -25.116665,          0.0000,          0.0000,  0.000    ,          0.1984
        2815,      -25.099998,          0.0000,          0.0000,  0.000    ,          0.1984
        2816,      -25.083332,          0.0000,          0.0000,  0.000    ,          0.1984
        2817,      -25.066666,          0.0000,          0.0000,  0.000    ,          0.1984
        2818,      -25.049999,          0.0000,          0.0000,  0.000    ,          0.1984
        2819,      -25.033333,          0.0000,          0.0000,  0.000    ,          0.1984
        2820,      -25.016666,          0.0000,          0.0000,  0.000    ,          0.1984
        2821,      -25.000000,          0.0000,          0.0000,  0.000    ,          0.1984
        2822,      -24.983334,          0.0000,          0.0000,  0.000    ,          0.1984
        2823,      -24.966667,          0.0000,          0.0000,  0.000    ,          0.1984
