"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWh2 Loc1_P [EG05_018]","GWh2 Loc8_P [EG05_018]","GWh2 Loc10_P [EG05_018]","GWh2 Loc4_P [EG05_018]"
        4340,        0.316666,         38.0089,         35.2053,         41.4559,         40.4115
        4341,        0.333336,         38.0089,         35.2053,         41.4559,         40.4115
        4342,        0.349998,         38.0089,         35.2053,         41.4559,         40.4115
        4343,        0.366669,         38.0089,         35.2053,         41.4559,         40.4115
        4344,        0.383331,         38.0089,         35.2053,         41.4559,         40.4115
        4345,        0.400002,         38.0089,         35.2053,         41.4559,         40.4115
        4346,        0.416664,         38.0089,         35.2053,         41.4559,         40.4115
        4347,        0.433334,         38.0089,         35.2053,         41.4559,         40.4115
        4348,        0.449997,         38.0089,         35.2053,         41.4559,         40.4115
        4349,        0.466667,         38.0089,         35.2053,         41.4559,         40.4115
        4350,        0.483330,         38.0089,         35.2053,         41.4559,         40.4115
        4351,        0.500000,         38.0089,         35.2053,         41.4559,         40.4115
        4352,        0.516670,         38.0089,         35.2053,         41.4559,         40.4115
        4353,        0.533333,         38.0089,         35.2053,         41.4559,         40.4115
        4354,        0.550003,         38.0089,         35.2053,         41.4559,         40.4115
        4355,        0.566666,         38.0089,         35.2053,         41.4559,         40.4115
        4356,        0.583336,         38.0089,         35.2053,         41.4559,         40.4115
        4357,        0.599998,         38.0089,         35.2053,         41.4559,         40.4115
        4358,        0.616669,         38.0089,         35.2053,         41.4559,         40.4115
        4359,        0.633331,         38.0089,         35.2053,         41.4559,         40.4115
        4360,        0.650002,         38.0089,         35.2053,         41.4559,         40.4115
        4361,        0.666664,         38.0089,         35.2053,         41.4559,         40.4115
        4362,        0.683334,         38.0089,         35.2053,         41.4559,         40.4115
        4363,        0.699997,         38.0092,         35.2053,         41.4559,         40.4115
        4364,        0.716667,         38.0098,         35.2053,         41.4559,         40.4115
        4365,        0.733330,         38.0105,         35.2053,         41.4559,         40.4115
        4366,        0.750000,         38.0112,         35.2053,         41.4559,         40.4115
        4367,        0.766670,         38.0118,         35.2053,         41.4559,         40.4115
        4368,        0.783333,         38.0125,         35.2053,         41.4559,         40.4115
        4369,        0.800003,         38.0132,         35.2053,         41.4564,         40.4115
        4370,        0.816666,         38.0139,         35.2053,         41.4571,         40.4115
        4371,        0.833336,         38.0145,         35.2053,         41.4578,         40.4115
        4372,        0.849998,         38.0152,         35.2053,         41.4584,         40.4115
        4373,        0.866669,         38.0159,         35.2053,         41.4591,         40.4115
        4374,        0.883331,         38.0165,         35.2053,         41.4598,         40.4115
        4375,        0.900002,         38.0172,         35.2053,         41.4604,         40.4115
        4376,        0.916664,         38.0179,         35.2053,         41.4611,         40.4115
        4377,        0.933334,         38.0185,         35.2053,         41.4618,         40.4115
        4378,        0.949997,         38.0192,         35.2053,         41.4624,         40.4115
        4379,        0.966667,         38.0199,         35.2053,         41.4631,         40.4115
        4380,        0.983330,         38.0205,         35.2058,         41.4638,         40.4115
        4381,        1.000000,         38.0212,         35.2064,         41.4644,         40.4115
        4382,        1.016670,         38.0219,         35.2071,         41.4651,         40.4115
        4383,        1.033333,         38.0225,         35.2078,         41.4658,         40.4115
        4384,        1.050003,         38.0232,         35.2084,         41.4664,         40.4115
        4385,        1.066666,         38.0239,         35.2091,         41.4671,         40.4115
        4386,        1.083336,         38.0245,         35.2098,         41.4678,         40.4115
        4387,        1.099998,         38.0252,         35.2104,         41.4684,         40.4115
        4388,        1.116669,         38.0259,         35.2111,         41.4691,         40.4115
        4389,        1.133331,         38.0265,         35.2118,         41.4698,         40.4115
        4390,        1.150002,         38.0272,         35.2124,         41.4704,         40.4115
        4391,        1.166664,         38.0279,         35.2131,         41.4711,         40.4115
        4392,        1.183334,         38.0285,         35.2138,         41.4718,         40.4115
        4393,        1.199997,         38.0292,         35.2144,         41.4724,         40.4115
        4394,        1.216667,         38.0299,         35.2151,         41.4731,         40.4115
        4395,        1.233330,         38.0305,         35.2158,         41.4738,         40.4115
        4396,        1.250000,         38.0312,         35.2164,         41.4744,         40.4115
        4397,        1.266670,         38.0319,         35.2171,         41.4751,         40.4115
        4398,        1.283333,         38.0325,         35.2178,         41.4758,         40.4115
        4399,        1.300003,         38.0332,         35.2184,         41.4764,         40.4115
        4400,        1.316666,         38.0339,         35.2191,         41.4771,         40.4115
        4401,        1.333336,         38.0345,         35.2198,         41.4778,         40.4115
        4402,        1.349998,         38.0352,         35.2204,         41.4784,         40.4115
        4403,        1.366669,         38.0359,         35.2211,         41.4791,         40.4115
