"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWd2 Loc1_P [EG05_018]","GWd2 Loc8_P [EG05_018]","GWd2 Loc10_P [EG05_018]","GWd2 Loc4_P [EG05_018]"
        1549,      -46.200001,          0.0000,          0.0339,          0.0000,          0.6055
        1550,      -46.183334,          0.0000,          0.0339,          0.0000,          0.6062
        1551,      -46.166664,          0.0000,          0.0339,          0.0000,          0.6069
        1552,      -46.150002,          0.0000,          0.0339,          0.0000,          0.6075
        1553,      -46.133331,          0.0000,          0.0339,          0.0000,          0.6082
        1554,      -46.116669,          0.0000,          0.0339,          0.0000,          0.6089
        1555,      -46.099998,          0.0000,          0.0339,          0.0000,          0.6096
        1556,      -46.083336,          0.0000,          0.0339,          0.0000,          0.6102
        1557,      -46.066666,          0.0000,          0.0339,          0.0000,          0.6109
        1558,      -46.049999,          0.0000,          0.0339,          0.0000,          0.6116
        1559,      -46.033333,          0.0000,          0.0339,          0.0000,          0.6123
        1560,      -46.016666,          0.0000,          0.0339,          0.0000,          0.6129
        1561,      -46.000000,          0.0000,          0.0339,          0.0000,          0.6136
        1562,      -45.983334,          0.0000,          0.0339,          0.0000,          0.6143
        1563,      -45.966667,          0.0000,          0.0339,          0.0000,          0.6150
        1564,      -45.950001,          0.0000,          0.0339,          0.0000,          0.6156
        1565,      -45.933334,          0.0000,          0.0339,          0.0000,          0.6163
        1566,      -45.916664,          0.0000,          0.0339,          0.0000,          0.6170
        1567,      -45.900002,          0.0000,          0.0339,          0.0000,          0.6177
        1568,      -45.883331,          0.0000,          0.0339,          0.0000,          0.6183
        1569,      -45.866669,          0.0000,          0.0339,          0.0000,          0.6190
        1570,      -45.849998,          0.0000,          0.0339,          0.0000,          0.6197
        1571,      -45.833336,          0.0000,          0.0339,          0.0000,          0.6203
        1572,      -45.816666,          0.0000,          0.0339,          0.0000,          0.6210
        1573,      -45.799999,          0.0000,          0.0339,          0.0000,          0.6217
        1574,      -45.783333,          0.0000,          0.0339,          0.0000,          0.6224
        1575,      -45.766666,          0.0000,          0.0339,          0.0000,          0.6231
        1576,      -45.750000,          0.0000,          0.0339,          0.0000,          0.6237
        1577,      -45.733334,          0.0000,          0.0339,          0.0000,          0.6244
        1578,      -45.716667,          0.0000,          0.0339,          0.0000,          0.6251
        1579,      -45.700001,          0.0000,          0.0339,          0.0000,          0.6257
        1580,      -45.683334,          0.0000,          0.0339,          0.0000,          0.6264
        1581,      -45.666664,          0.0000,          0.0339,          0.0000,          0.6271
        1582,      -45.650002,          0.0000,          0.0339,          0.0000,          0.6278
        1583,      -45.633331,          0.0000,          0.0339,          0.0000,          0.6284
        1584,      -45.616669,          0.0000,          0.0339,          0.0000,          0.6291
        1585,      -45.599998,          0.0000,          0.0339,          0.0000,          0.6298
        1586,      -45.583336,          0.0000,          0.0339,          0.0000,          0.6305
        1587,      -45.566666,          0.0000,          0.0339,          0.0000,          0.6311
        1588,      -45.549999,          0.0000,          0.0339,          0.0000,          0.6318
        1589,      -45.533333,          0.0000,          0.0339,          0.0000,          0.6325
        1590,      -45.516666,          0.0000,          0.0339,          0.0000,          0.6332
        1591,      -45.500000,          0.0000,          0.0339,          0.0000,          0.6338
        1592,      -45.483334,          0.0000,          0.0339,          0.0000,          0.6345
        1593,      -45.466667,          0.0000,          0.0339,          0.0000,          0.6352
        1594,      -45.450001,          0.0000,          0.0339,          0.0000,          0.6359
        1595,      -45.433334,          0.0000,          0.0339,          0.0000,          0.6365
        1596,      -45.416664,          0.0000,          0.0339,          0.0000,          0.6372
        1597,      -45.400002,          0.0000,          0.0339,          0.0000,          0.6379
        1598,      -45.383331,          0.0000,          0.0339,          0.0000,          0.6386
        1599,      -45.366669,          0.0000,          0.0339,          0.0000,          0.6392
        1600,      -45.349998,          0.0000,          0.0339,          0.0000,          0.6399
        1601,      -45.333336,          0.0000,          0.0339,          0.0000,          0.6406
        1602,      -45.316666,          0.0000,          0.0339,          0.0000,          0.6413
        1603,      -45.299999,          0.0000,          0.0339,          0.0000,          0.6419
        1604,      -45.283333,          0.0000,          0.0339,          0.0000,          0.6426
        1605,      -45.266666,          0.0000,          0.0339,          0.0000,          0.6433
        1606,      -45.250000,          0.0000,          0.0339,          0.0000,          0.6440
        1607,      -45.233334,          0.0000,          0.0339,          0.0000,          0.6446
        1608,      -45.216667,          0.0000,          0.0339,          0.0000,          0.6453
        1609,      -45.200001,          0.0000,          0.0339,          0.0000,          0.6460
        1610,      -45.183334,          0.0000,          0.0339,          0.0000,          0.6467
        1611,      -45.166664,          0.0000,          0.0339,          0.0000,          0.6473
        1612,      -45.150002,          0.0000,          0.0339,          0.0000,          0.6480
