"EG05_018","Location","GW flow layer 1","GW flow layer 2","GW flow layer 1","GW flow layer 2","GW flow layer 1","GW flow layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2"
"e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf","Time","Loc1_L","Loc1_L","Loc3_L","Loc3_L","Loc2_L","Loc2_L","Loc1_P","Loc1_P","Loc1_P","Loc1_P","Loc1_P","Loc8_P","Loc8_P","Loc8_P","Loc8_P","Loc8_P","Loc10_P","Loc10_P","Loc10_P","Loc10_P","Loc10_P","Loc4_P","Loc4_P","Loc4_P","Loc4_P","Loc4_P"
,      -71.000000,  0.000    ,  0.000    ,  0.000    , 0.2261E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.983330,  0.000    ,  0.000    ,  0.000    , 0.2261E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.966667,  0.000    ,  0.000    ,  0.000    , 0.2261E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.949997,  0.000    ,  0.000    ,  0.000    , 0.2261E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.933334,  0.000    ,  0.000    ,  0.000    , 0.2261E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.916664,  0.000    ,  0.000    ,  0.000    , 0.2261E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.900002,  0.000    ,  0.000    ,  0.000    , 0.2261E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.883331,  0.000    ,  0.000    ,  0.000    , 0.2261E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.866669,  0.000    ,  0.000    ,  0.000    , 0.2261E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.849998,  0.000    ,  0.000    ,  0.000    , 0.2261E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.833336,  0.000    ,  0.000    ,  0.000    , 0.2261E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.816666,  0.000    ,  0.000    ,  0.000    , 0.2261E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.800003,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.783333,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.766670,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.750000,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.733330,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.716667,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.699997,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.683334,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.666664,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.650002,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.633331,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.616669,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.599998,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.583336,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.566666,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.550003,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.533333,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.516670,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.500000,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.483330,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.466667,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.449997,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.433334,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.416664,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.400002,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.383331,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.366669,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.349998,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.333336,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.316666,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.300003,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -70.283333,  0.000    ,  0.000    ,  0.000    , 0.2260E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
